Feature,Importance
"categorical__Address_Ajnara deffodil, sector 137 noida, Sector 137, Noida, Delhi NCR",1.2508672887358124e-05
"categorical__Address_Sector 102, Dwarka Expressway, Gurgaon, Haryana, Sector 102, Gurgaon, Delhi NCR",1.2503459936412075e-05
"categorical__Address_448, Shakti khand 3 Indirapuram Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1.2495331619921856e-05
"categorical__Address_tulip tower gaur saundaryam greate Noida west, Greater Noida West, Greater Noida, Delhi NCR",1.248440304653975e-05
"categorical__Address_D-29., South City 2, Gurgaon, Delhi NCR",1.2481568356315324e-05
"categorical__Address_Suncity Avenue 102, Sector 102, Gurgaon Bang on Dwarka Expressway having all Facilities of a gated Society., Sector 102, Gurgaon, Delhi NCR",1.2463486326434238e-05
"categorical__Address_234, Subhash Nagar Gurugram, Subhash Nagar, Gurgaon, Delhi NCR",1.2457174284381228e-05
"categorical__Address_Sector 81, Neharpar Faridabad, Faridabad, Haryana, Sector 81, Faridabad, Delhi NCR",1.2448054049301393e-05
"categorical__Address_Ganpati Residency flora enclave, Govindpuram, Ghaziabad, Delhi NCR",1.2431210862946746e-05
"categorical__Address_Dasna, Ghaziabad, Delhi NCR",1.2415958419024325e-05
"categorical__Address_Pocket-4, Sector-22, Rohini, New Delhi, Sector 22 Rohini, New Delhi - Rohini, Delhi NCR",1.239999309450333e-05
"categorical__Address_Sector 81, Faridabad, Delhi NCR",1.2385275719164469e-05
"categorical__Address_Plot No. GH 03/A, Sector 143, Noida, Uttar Pradesh 201306, Sector 143 B, Noida, Delhi NCR",1.2373420945638537e-05
"categorical__Address_UPSIDC Site C Block H, Greater Noida, Delhi NCR",1.236686960042934e-05
"categorical__Address_Major bhola ram enclave., Sector 23 Dwarka, New Delhi - Dwarka, Delhi NCR",1.2358955419338162e-05
"categorical__Address_Noida Extension ek murti, Noida Extension, Greater Noida, Delhi NCR",1.2355114249925118e-05
"categorical__Address_B 26 block, NH 24, Ghaziabad, Delhi NCR",1.2333315285945408e-05
"categorical__Address_block b, DLF Ankur Vihar, Ghaziabad, Delhi NCR",1.228783330391639e-05
"categorical__Address_Dundahera, Ghaziabad, Uttar Pradesh, NH 24, Ghaziabad, Delhi NCR",1.2285635500371709e-05
"categorical__Address_Gaur Yamuna City 16th Park View, Taj Expressway, Noida, Delhi NCR",1.2268934802892126e-05
"categorical__Address_shalmar garden 642 flat no. g3, Shalimar garden, Ghaziabad, Delhi NCR",1.2266295641625043e-05
"categorical__Address_Mehrauli, Ghaziabad, Delhi NCR",1.2263194866199856e-05
"categorical__Address_4256., Sector 49, Faridabad, Delhi NCR",1.2230971213111432e-05
"categorical__Address_Rz 60/6street no 9 tughlakabad extension, Tughlakabad Extension, New Delhi - South, Delhi NCR",1.2187286795017617e-05
"categorical__Address_Hapur Road, Ghaziabad, Delhi NCR",1.2182911734622256e-05
"categorical__Address_C1 block., Palam Vihar, Gurgaon, Delhi NCR",1.2181947254607699e-05
"categorical__Address_D Type Villa In Presedent Lane, Zeta 2, Greater Noida, Delhi NCR",1.215808575984364e-05
"categorical__Address_House No 35 Block 4 Charmwood Village Faridabad, Charmwood Village, Faridabad, Delhi NCR",1.2138702042640067e-05
"categorical__Address_92lac, Sector 46 Gurgaon, Sector 46, Gurgaon, Delhi NCR",1.2110925203373666e-05
"categorical__Address_noida extension sector 16, Greater Noida West, Noida, Delhi NCR",1.2094305319292421e-05
"categorical__Address_Spacious 3bhk builder floor for sale two side open front 20 feet gali back 10 feet gali with lift., Dwarka Mor, New Delhi - West, Delhi NCR",1.2067672882212778e-05
"categorical__Address_Lal Kuan, Lal Kuan, Ghaziabad, Delhi NCR",1.2063317786431138e-05
"categorical__Address_Block 19 Springfield's Colony Sector 31 Faridabad, Sector 31, Faridabad, Delhi NCR",1.2061833645303693e-05
"categorical__Address_Grads international School, Eta 2, Greater Noida, Delhi NCR",1.2058080487204313e-05
"categorical__Address_Jhilmil Colony, New Delhi - East, Delhi NCR",1.2054711292132436e-05
"categorical__Address_Vaibhav Khand, Indirapuram, Indirapuram, Ghaziabad, Delhi NCR",1.2052692310290402e-05
"categorical__Address_Sultanpur, New Delhi - South, Delhi NCR",1.20330995254761e-05
"categorical__Address_S88  parampuri, Param Puri, New Delhi - West, Delhi NCR",1.2029756138189306e-05
"categorical__Address_Gurgaon, Sushant Lok 3, Gurgaon, Delhi NCR",1.202973924279016e-05
"categorical__Address_Chudi wali gali mandir wali gali near metro pillar 215., Ranjeet Nagar, New Delhi - West, Delhi NCR",1.2015867337977926e-05
"categorical__Address_South City-2, Close to Sohna Road, Sector 49, Gurgaon, Delhi NCR",1.2006969862811049e-05
"categorical__Address_Cherry county Tower B1, Noida Extension, Noida, Delhi NCR",1.1996541551273818e-05
"categorical__Address_Plot No. 3, Sector 79, Sector 79, Noida, Uttar Pradesh 201301, Sector 79, Noida, Delhi NCR",1.1990374054679707e-05
"categorical__Address_Gate no 4 DDA MIG Flats near SHIV TEMPLE  Madipur New Delhi 63, Madipur, New Delhi - West, Delhi NCR",1.1985505174828196e-05
"categorical__Address_D-14/15, Platinum Greens, Ardee City, Gurgaon, Delhi NCR",1.1964900506988395e-05
"categorical__Address_Sector 74, Gurgaon, Sector 74, Gurgaon, Delhi NCR",1.1892441121116772e-05
"categorical__Address_Zakir Nagar, Okhla, New Delhi - South, Delhi NCR",1.1891514822819162e-05
"categorical__Address_opp power world gym, Sector 46, Faridabad, Delhi NCR",1.1888472204379907e-05
"categorical__Address_Allure Estate, Anamika Enclave, Gurgaon, Delhi NCR",1.188456331284102e-05
"categorical__Address_Plot No.1, Gadaipur, Mehrauli-Mandi Road, Gadaipur, New Delhi - South, Delhi NCR",1.1882721790394493e-05
"categorical__Address_New Delhi, Mansarover Park, New Delhi - East, Delhi NCR",1.1875005979998817e-05
"categorical__Address_House 486, Sector 3 Vasundhara, Ghaziabad, Delhi NCR",1.1871334410872947e-05
"categorical__Address_dlf f block sector 10, Sector 10, Faridabad, Delhi NCR",1.185022552231541e-05
"categorical__Address_GH-4, Vasundra Sec-6, Opposite Amity School, Ghaziabad, Pin-201012, Vasundhara, Ghaziabad, Delhi NCR",1.1840354706422861e-05
"categorical__Address_Ratan Park, New Delhi - West, Delhi NCR",1.1840107832904076e-05
"categorical__Address_C223 2nd floor Paryavaran Complex, Near Garden of five Sense, Saket, New Delhi - South, Delhi NCR",1.183921805706759e-05
"categorical__Address_sector 118 noida, Sector 118, Noida, Delhi NCR",1.1834480425951694e-05
"categorical__Address_Dwarka Expressway Gurugram, Sector 109, Gurgaon, Delhi NCR",1.1822101415161154e-05
"categorical__Address_Vatika Rd, Sector 82, Gurugram, Haryana 122004, Sector 82, Gurgaon, Delhi NCR",1.1821901256725937e-05
"categorical__Address_Gurgaon, Sector 90, Gurgaon, Delhi NCR",1.181109772395145e-05
"categorical__Address_1070 Ward No. 1 Mehrauli, Mehrauli Village, New Delhi - South, Delhi NCR",1.1786946062493848e-05
"categorical__Address_sector 12 gurgaon, Sector 12, Gurgaon, Delhi NCR",1.1743212976594583e-05
"categorical__Address_Noida Extension, Noida, Sector 10, Noida, Delhi NCR",1.1732660268917046e-05
"categorical__Address_Close to Shopping Centre, Sector 46, Gurgaon, Delhi NCR",1.1710237286818671e-05
"categorical__Address_Pocket A, GTB Enclave, New Delhi - East, Delhi NCR",1.168406291826067e-05
"categorical__Address_Near Chinar Apartment, Okhla, New Delhi - South, Delhi NCR",1.1662681285325827e-05
"categorical__Address_ground floor, Sector 53 Block A, Noida, Delhi NCR",1.1660091113118598e-05
"categorical__Address_Sector 39, Gurgaon, Delhi NCR",1.1631317685590527e-05
"categorical__Address_goelrohit.2704@gmail.com, Sector 23 Sanjay Nagar, Ghaziabad, Delhi NCR",1.1616448283658482e-05
"categorical__Address_Indraprastha apartments -1 Indraprastha colony sector 30-33 Faridabad, Sector 30, Faridabad, Delhi NCR",1.1603052554554383e-05
"categorical__Address_Flat No502 Tower P Sec 30 Faridabad, Sector 30, Faridabad, Delhi NCR",1.1587298698879845e-05
"categorical__Address_gh 002, Sector 107, Noida, Delhi NCR",1.1556347554147306e-05
"categorical__Address_D Block, Sector 21, Faridabad, Delhi NCR",1.1548410656122822e-05
"categorical__Address_plot number 2261 Adarsh Nagar gurgaon, Adarsh Nagar, Gurgaon, Delhi NCR",1.1525413245123351e-05
"categorical__Address_RZF - 907/1, Mahatma Gandhi Marg, Raj Nagar, Raj Nagar, New Delhi - South, Delhi NCR",1.1512843606147699e-05
"categorical__Address_787/22 Gandhi Nagar Gali no 6a Near Hanuman Mandir, Gandhi Nagar, Gurgaon, Delhi NCR",1.1512217303889805e-05
"categorical__Address_Plot no 3 SPS Homes 1st Floor  Flat No 001 Ashok vihar Phase 2 Gurgaon, Ashok Vihar Phase 2, Gurgaon, Delhi NCR",1.1489115366333436e-05
"categorical__Address_Flat No 1202 Tower D, Bhopura, Ghaziabad, Delhi NCR",1.1471309261177975e-05
"categorical__Address_Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",1.1468730172735994e-05
"categorical__Address_A-4/ Builder floor, Paschim Vihar, New Delhi - West, Delhi NCR",1.1453210717500911e-05
"categorical__Address_House Number F-15, Old Number F-18, Mahavir Enclave-1, Palam, South West Delhi, New Delhi-110045, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",1.1432416160960076e-05
"categorical__Address_Ajnara Daffodil Sector 137 Noida, Sector 137, Noida, Delhi NCR",1.142868291753134e-05
"categorical__Address_B 78., Ashoka Enclave Part 2, Faridabad, Delhi NCR",1.1417888024189057e-05
"categorical__Address_211A, ward no 2, Mehrauli, GF, new Delhi 110030, Mehrauli, New Delhi - South, Delhi NCR",1.1402713010029174e-05
"categorical__Address_Sidhartha NCR Gree, Sector 95, Gurugram, Sector 95, Gurgaon, Delhi NCR",1.1385840488571414e-05
"categorical__Address_Sector 56A, Faridabad, Delhi NCR",1.137568276029892e-05
"categorical__Address_Sector 104, Gurgaon., Dhanwapur, Gurgaon, Delhi NCR",1.1373927135281482e-05
"categorical__Address_A-75, Street No. 19, Main Bharat Vihar Road, Rajapuri, Uttam Nagar West, New Delhi - West, Delhi NCR",1.1358530932240562e-05
"categorical__Address_K-48, Arya Samaj Rd, Uttam Nagar West, New Delhi - West, Delhi NCR",1.135171199369477e-05
"categorical__Address_Sector 65, Faridabad, Delhi NCR",1.1351613790267305e-05
"categorical__Address_Hno.154 Block.U Shakarpur New Delhi.110092, Shakarpur, New Delhi - East, Delhi NCR",1.1348117083872332e-05
"categorical__Address_New Brij Puri, New Delhi - East, Delhi NCR",1.1274775190368794e-05
"categorical__Address_Gali no. 10, Raja Puri, New Delhi - Dwarka, Delhi NCR",1.1251477377923464e-05
"categorical__Address_Sector 84, Gurugram, Haryana, Sector 84, Gurgaon, Delhi NCR",1.1229652239818826e-05
"categorical__Address_Noida-Greater Noida Expy, Sector 134, Noida, Uttar Pradesh, Sector 134, Noida, Delhi NCR",1.1204805447767207e-05
"categorical__Address_7th tower 1st floor 101 saviour greensle, Crossings Republik, Ghaziabad, Delhi NCR",1.1176040926076167e-05
"categorical__Address_Sarai Rohilla, New Delhi - Central, Delhi NCR",1.1166912334904533e-05
"categorical__Address_Sector 70, Gurugram, Haryana 122103, Sector 70, Gurgaon, Delhi NCR",1.1163562190628624e-05
"categorical__Address_Sector 21 Block P, Noida, Delhi NCR",1.1163390660755569e-05
"categorical__Address_C block, Mahavir Enclave Part 3, New Delhi - Dwarka, Delhi NCR",1.1162302702524538e-05
"categorical__Address_8  block 16  Springfield Colony Faridabad, Springfield Colony, Faridabad, Delhi NCR",1.1156376922594295e-05
"categorical__Address_WZ 22/23, Om Vihar Phase 3, Uttam Nagar, New Delhi - West, Delhi NCR",1.1152754273719337e-05
"categorical__Address_C-36B, Street No. 17, Hindon Vihar, Sector 49, Noida, Hindon Vihar, Noida, Delhi NCR",1.1150886751564952e-05
"categorical__Address_Mahagun Moderne Sector 78 Noida, Sector 78, Noida, Delhi NCR",1.1150762996644346e-05
"categorical__Address_5a/29a., New Industrial Township 5, Faridabad, Delhi NCR",1.1149225194949773e-05
"categorical__Address_Raj Nagar extension Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1.1149186295001218e-05
"categorical__Address_New Industrial Township, Faridabad, Delhi NCR",1.1144449017131282e-05
"categorical__Address_Plot 10/1, Block A, Vaibhav Khand, Indirapuram, Ghaziabad, Uttar Pradesh, Indirapuram, Ghaziabad, Delhi NCR",1.1131050632155778e-05
"categorical__Address_Flat No 902 Tower 7  Sec 71 Gurugram, Sector 71, Gurgaon, Delhi NCR",1.1120974764867624e-05
"categorical__Address_Judges Enclave, Ahinsa Khand 2, Indirapuram, Ghaziabad, Uttar Pradesh, Ahinsa Khand 2, Ghaziabad, Delhi NCR",1.1119620418833185e-05
"categorical__Address_Tower 3 108 1st Floor Greenwood, NH 24, Ghaziabad, Delhi NCR",1.1113301020465085e-05
"categorical__Address_GH - 03C, Sector 144, Noida, Uttar Pradesh 201306, Sector 144, Noida, Delhi NCR",1.108382306560951e-05
"categorical__Address_Sai Enclave, Raj Nagar Extension, Ghaziabad, Delhi NCR",1.1083171344717288e-05
"categorical__Address_Sector 37D, Gurgaon., Sector 37D, Gurgaon, Delhi NCR",1.1058361874929134e-05
"categorical__Address_Omega 1, Greater Noida, Delhi NCR, Omega 1, Greater Noida, Delhi NCR",1.1038729667411768e-05
"categorical__Address_sector 37D Gurgaon., Sector 37D, Gurgaon, Delhi NCR",1.1004312617515494e-05
"categorical__Address_3/71 Third Floor, Ramesh Nagar, New Delhi - West, Delhi NCR",1.0971660824384304e-05
"categorical__Address_885/sector 10 HBC, Sector 10, Faridabad, Delhi NCR",1.0901160946424222e-05
"categorical__Address_Zeta 2, Greater NoidaZeta 2, Greater Noida, Delhi NCR",1.0884809690682399e-05
"categorical__Address_M-1/9, 2nd Floor, Model Town 3, New Delhi-110009, Model Town Phase 3, New Delhi - North, Delhi NCR",1.0838868534547244e-05
"categorical__Address_c block, Sharda Puri, New Delhi - West, Delhi NCR",1.083652252042605e-05
"categorical__Address_Faridabad, Greenfield Colony, Faridabad, Delhi NCR",1.0834477854851198e-05
"categorical__Address_Badarpur, New Delhi - South, Delhi NCR",1.0814937043023768e-05
"categorical__Address_sec 37 c, Sector 37C, Gurgaon, Delhi NCR",1.081020256794437e-05
"categorical__Address_E-3, First Floor, Front Side, Uttam Nagar, Kiran Garden, New Delhi - West, Delhi NCR",1.0808696993813385e-05
"categorical__Address_M173a., Sector 51, Gurgaon, Delhi NCR",1.0792775500906214e-05
"categorical__Address_Sector 79, Noida., Sector 79, Noida, Delhi NCR",1.0760415711785049e-05
"categorical__Address_Sant Nagar, New Delhi - West, Delhi NCR",1.0741749409274807e-05
"categorical__Address_B - 0505., Taj Expressway, Noida, Delhi NCR",1.0719375578244212e-05
"categorical__Address_A Block, Sector 45, Gurgaon, Delhi NCR",1.071225364451197e-05
"categorical__Address_Near saraswati medical College, pilkhuwa, NH 24, Ghaziabad, Delhi NCR",1.0710832549563089e-05
"categorical__Address_GC5 Gaur City 1, Greater Noida West, Greater Noida, Delhi NCR",1.070674756622877e-05
"categorical__Address_4th floor, Sector 8 Dwarka, New Delhi - Dwarka, Delhi NCR",1.0689790647216196e-05
"categorical__Address_Neeti khand 3, Ghaziabad, Delhi NCR",1.0681363685810935e-05
"categorical__Address_B-Block, Jangpura-B, Jangpura B, New Delhi - South, Delhi NCR",1.0680580670765163e-05
"categorical__Address_Civil Lines, Gurgaon, Delhi NCR",1.0668639415134329e-05
"categorical__Address_10., Sector 16, Greater Noida, Delhi NCR",1.0646018894459423e-05
"categorical__Address_Sector 152, Noida, Delhi NCR",1.0638693978916902e-05
"categorical__Address_Aditya celebrity Homes Sector 76Noida, Sector 76, Noida, Delhi NCR",1.063853185847199e-05
"categorical__Address_Gardenia Grace Noida Sec61, Sector 61, Noida, Delhi NCR",1.0629810343996853e-05
"categorical__Address_Sector 56, Gurgaon, Delhi NCR, Devinder Vihar, Gurgaon, Delhi NCR",1.0611255081771666e-05
"categorical__Address_KLJ Platinum Plus, Sector- 77, Faridabad, Haryana., Neharpar, Faridabad, Delhi NCR",1.0610773078942378e-05
"categorical__Address_Indirapuram, Ghaziabad, Ahinsa Khand 2, Ghaziabad, Delhi NCR",1.0609233622493527e-05
"categorical__Address_Gurgaon, Sector 102, Gurgaon, Delhi NCR",1.0570251877943955e-05
"categorical__Address_sector 36 Sohna, Sector 36 Sohna, Gurgaon, Delhi NCR",1.0558714782426071e-05
"categorical__Address_Param Puri, New Delhi - West, Delhi NCR",1.0558126941950439e-05
"categorical__Address_Pan Oasis P1606 Sector 70 Noida, Sector 70, Noida, Delhi NCR",1.0524032967967748e-05
"categorical__Address_Gurgaon - Faridabad Road, Gurgaon, Gwal Pahari, Gurgaon - South, Delhi NCR",1.0516275374660694e-05
"categorical__Address_B1 1103 The Romano sector 118 Noida, Sector 118, Noida, Delhi NCR",1.048685604685392e-05
"categorical__Address_704., UPSIDC Site C Block H, Greater Noida, Delhi NCR",1.0477061313944929e-05
"categorical__Address_Zeta, Greater Noida, Zeta 2, Greater Noida, Delhi NCR",1.0472297586301842e-05
"categorical__Address_1094 Topfloor Gautam Nagar New delhi 49, Gautam Nagar, New Delhi - South, Delhi NCR",1.0449740171462203e-05
"categorical__Address_Link Road, F Block, Sector 50, Noida, Uttar Pradesh, Sector 1, Greater Noida, Delhi NCR",1.0449338548464945e-05
"categorical__Address_Kapil Vihar Sec 21 C Faridabad Pin Code - 121002, Sector 21C, Faridabad, Delhi NCR",1.0446909936993658e-05
"categorical__Address_4084, 2nd Floor, Sainik Colony, Faridabad, Delhi NCR",1.0393230016187768e-05
"categorical__Address_Zakir Nagar, Gali No- 9., Zakir Nagar, New Delhi - South, Delhi NCR",1.0380549953314654e-05
"categorical__Address_311, second floor., Dwarka Mor, New Delhi - West, Delhi NCR",1.0379924875649919e-05
"categorical__Address_Rishabh Cloud 9, Indirapuram, Ghaziabad, Utter Pradesh, Ahinsa Khand 2, Ghaziabad, Delhi NCR",1.0378333968956942e-05
"categorical__Address_Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1.0376909743386315e-05
"categorical__Address_A305 Moti Residency Rajnagar Extension Morta, Morta, Ghaziabad, Delhi NCR",1.0328023992184841e-05
"categorical__Address_Sourabh, 1042, Purvanchal Royal City, Chi 5, Greater Noida, Delhi NCR",1.0309361839430989e-05
"categorical__Address_""A"" Block DLF Dilshad Extn, Dlf Dilshad Extension, Ghaziabad, Delhi NCR",1.030487488092469e-05
"categorical__Address_Retech CGHS Ltd GH-16 Phase 3 Sec 21 C Faridabad Pin Code -121002, Sector 21C, Faridabad, Delhi NCR",1.0282470170452475e-05
"categorical__Address_Jal Vayu Vihar, Gurgaon, Delhi NCR",1.028102473712099e-05
"categorical__Address_Pocket 16, Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1.0269303847644005e-05
"categorical__Address_New Delhi, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",1.0250783859950549e-05
"categorical__Address_K- tower., Chi 5, Greater Noida, Delhi NCR",1.0213967664400459e-05
"categorical__Address_sec 25 Greater noida near eastern peripheral expressway, Gautam Buddha University, Greater Noida, Delhi NCR",1.0211820552968506e-05
"categorical__Address_541, 2nd floor, Sector 1 Vaishali, Ghaziabad, Delhi NCR",1.0199848586784639e-05
"categorical__Address_4th floor, Zeta, Greater Noida, Delhi NCR",1.0190202194138545e-05
"categorical__Address_TF-04, VRINDAVAN APARTMENT-3, Krishna Kunj-II, Govindpuram, Ghaziabad, Delhi NCR",1.0164862673915555e-05
"categorical__Address_Sector 91, Gurgaon, Sector 91, Gurgaon, Delhi NCR",1.0160548888915382e-05
"categorical__Address_nyay khand 2, Indirapuram, Ghaziabad, Delhi NCR",1.0146672295054985e-05
"categorical__Address_Daffodil, Sector 41, Faridabad, Delhi NCR",1.0135873385625895e-05
"categorical__Address_62 Sant Nagar, Sant Nagar - East of Kailash, New Delhi - South, Delhi NCR",1.0133362747081567e-05
"categorical__Address_Vipin Garden near by Metro station, Sainik Nagar-Nawada, New Delhi - West, Delhi NCR",1.0133090481117966e-05
"categorical__Address_Ram Dutt Enclave, New Delhi - West, Delhi NCR",1.012465492777241e-05
"categorical__Address_Express View Apartments, Sector 93, Noida, Delhi NCR",1.0119503831371964e-05
"categorical__Address_B 487, 3rd Floor, Sudershan Park, Motinagar, New Delhi, Sudarshan Park, New Delhi - West, Delhi NCR",1.0119333566682447e-05
"categorical__Address_flat no  803 tower c  Gardenia Square II Crossings Republik Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1.0117643188568113e-05
"categorical__Address_Homes Sai Ram Apartments, Sector 28 Dwarka, New Delhi - Dwarka, Delhi NCR",1.0115644286086652e-05
"categorical__Address_Plot No:1, Sadarpur, Sector-45, Noida, Uttar Pradesh 201303, Sector 45, Noida, Delhi NCR",1.0109729791948686e-05
"categorical__Address_Nirala Aspire Society, Sector 16C, Greater Noida West, Greater Noida West, Greater Noida, Delhi NCR",1.0107583404057152e-05
"categorical__Address_Block E, Sector 85, Faridabad, Sector 85, Faridabad, Delhi NCR",1.0100743906890484e-05
"categorical__Address_Chi 4, Greater Noida, Chi 4, Greater Noida, Delhi NCR",1.0095732377726799e-05
"categorical__Address_NH 58, Ghaziabad, Delhi NCR",1.0090768725143218e-05
"categorical__Address_C101 second floor Surya nagar Ghaziabad, Ram Prastha, Ghaziabad, Delhi NCR",1.0085764821077255e-05
"categorical__Address_L Shape with Parking, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",1.0080338732689723e-05
"categorical__Address_House no 895 sector 02  ground floor wave city NH 24 Ghaziabad, Mahurali, Ghaziabad, Delhi NCR",1.0075348271678535e-05
"categorical__Address_House number 98., Subhash Nagar, New Delhi - West, Delhi NCR",1.0072165792243298e-05
"categorical__Address_Sector 74, Noida, Sector 74, Noida, Delhi NCR",1.0066291783985951e-05
"categorical__Address_Dwarka Expy, Surat Nagar Phase 1, Sector 104, Gurugram, Haryana, Sector 104, Gurgaon, Delhi NCR",1.006444167026072e-05
"categorical__Address_razi apartment, Mehrauli, New Delhi - South, Delhi NCR",1.0059834519845446e-05
"categorical__Address_F - 74 ff., Sector 54, Gurgaon, Delhi NCR",1.0051564488097529e-05
"categorical__Address_A 602, Sixth Floor, East Platinum Society, Sector 44, Noida, Delhi NCR",1.0035745641367e-05
"categorical__Address_Supertech Eco Village 1 B1 Tower Noida Extension, Noida Extension, Greater Noida, Delhi NCR",1.0035323414929726e-05
"categorical__Address_sector37D, Sector 37D, Gurgaon, Delhi NCR",1.0024398929746676e-05
"categorical__Address_Sector 70, Faridabad, Sector 70, Faridabad, Delhi NCR",9.989789349361284e-06
"categorical__Address_MS 2 1st floor Sector 56, Gurgaon, Kendriya Vihar, Gurgaon, Delhi NCR",9.970394124174754e-06
"categorical__Address_Sector 7 Rohini, New Delhi - Rohini, Delhi NCR",9.954279141684809e-06
"categorical__Address_Gayatri tower, NH 24, Ghaziabad, Delhi NCR",9.936921369071888e-06
"categorical__Address_Krishna colony., Krishna Colony, Gurgaon, Delhi NCR",9.930180382505702e-06
"categorical__Address_siddhartha vihar baghu vijaynagar baghu, Siddhartha Vihar, Ghaziabad, Delhi NCR",9.927341949786151e-06
"categorical__Address_WZ-8 Virender Nagar New Delhi - 110058, Virender Nagar, New Delhi - West, Delhi NCR",9.92114574769583e-06
"categorical__Address_Palam Vihar, Road, Gurgaon, Palam Vihar, Gurgaon, Delhi NCR",9.912781546769977e-06
"categorical__Address_mf302, Sector 23 Sanjay Nagar, Ghaziabad, Delhi NCR",9.893674161796082e-06
"categorical__Address_nh-24, Siddhartha Vihar, Ghaziabad, Delhi NCR",9.8874700231081e-06
"categorical__Address_Sector 9, Faridabad, Delhi NCR",9.884675994078697e-06
"categorical__Address_Sector 3, Gurgaon, Sector 3, Gurgaon, Delhi NCR",9.881734546734511e-06
"categorical__Address_Plot number 25 bolck H14 Vatika India Next Sector 82 gurugram, Sector 82, Gurgaon, Delhi NCR",9.859892777548373e-06
"categorical__Address_Guru Angad Nagar East, New Delhi - East, Delhi NCR",9.856773255259387e-06
"categorical__Address_Rail Vihar Sec 45 Faridabad Pin Code -121003, Sector 45, Faridabad, Delhi NCR",9.855346610841575e-06
"categorical__Address_B005., Noida Extension, Greater Noida, Delhi NCR",9.852551356949391e-06
"categorical__Address_H-024, Gulshan Vivante, Sector-137, Noida, Sector 137, Noida, Delhi NCR",9.851124119931068e-06
"categorical__Address_Sector 129, Noida, Sector 129, Noida, Delhi NCR",9.841455114395451e-06
"categorical__Address_Antrikish Golf estate Apartments Sector-150, Sector 150, Greater Noida, Delhi NCR",9.838260080434202e-06
"categorical__Address_Jalvayu Vihar, Greater Noida, Delhi NCR",9.833444486843295e-06
"categorical__Address_Sector 33, Faridabad, Delhi NCR",9.826674702916769e-06
"categorical__Address_J202 BPTP park floor 1, Sector 77, Faridabad, Delhi NCR",9.811925471129661e-06
"categorical__Address_Royale Towers - Indrapuram Gaziabad, Shipra Suncity, Ghaziabad, Delhi NCR",9.804079175323295e-06
"categorical__Address_plot no 4/109 flat no B-301 third floor shivaji nagar gurgaon, Shivaji Nagar, Gurgaon, Delhi NCR",9.801908114956347e-06
"categorical__Address_Faridabad Sec 82, Sector 82, Faridabad, Delhi NCR",9.79947518778237e-06
"categorical__Address_Prashanth Kurien, RGC103, DLF Regal Garden, Sector 90, Gurgaon, Sector 90, Gurgaon, Delhi NCR",9.783373023077165e-06
"categorical__Address_Rampuri, Ghaziabad, Delhi NCR",9.77606614572018e-06
"categorical__Address_Sector 5, Vasundhara, Mohan meakin society, Vasundhara, Ghaziabad, Delhi NCR",9.775744646966681e-06
"categorical__Address_Shadipur New Delhi India, Shadipur, New Delhi - West, Delhi NCR",9.770600874494847e-06
"categorical__Address_Bindapur, New Delhi - West, Delhi NCR",9.76820343734944e-06
"categorical__Address_1402, Near yatharth hospital, Devika Gold Homes, Noida Extension, Noida, Delhi NCR",9.739548063712985e-06
"categorical__Address_United apartment tower-A ground floor B28/7, Jamia Nagar, New Delhi - South, Delhi NCR",9.73805486155228e-06
"categorical__Address_Khasra No. 687/1 & 2, Main G T Road, Near Peer Masjid, Ghaziabad -201007, G T Road, Ghaziabad, Delhi NCR",9.733526799477635e-06
"categorical__Address_10, gali number 5, Jyoti Park, Gurgaon, Delhi NCR",9.701271476762654e-06
"categorical__Address_Prateek wisteria Sector 77Noida, Sector 77, Noida, Delhi NCR",9.701209025804958e-06
"categorical__Address_Central Park Flower Valley Flamingo Floors, Sohna, South Of Gurgaon, Haryana, Sohna, Gurgaon, Delhi NCR",9.685984414193246e-06
"categorical__Address_W-767., Pocket 4 Phi 1, Greater Noida, Delhi NCR",9.677215982365555e-06
"categorical__Address_T08 1214., Sector 168, Noida, Delhi NCR",9.667213983396758e-06
"categorical__Address_46 b sunlight colony no 2 dda flats 3rd floor with terrace new delhi 110014, Hari Nagar Ashram, New Delhi - South, Delhi NCR",9.65068011819539e-06
"categorical__Address_Greater Noida West, Greater Noida, Sector 1, Greater Noida, Delhi NCR",9.61830443335429e-06
"categorical__Address_Dabua Colony, Faridabad, Delhi NCR",9.618176627055663e-06
"categorical__Address_F-30 Noida Road Fatehpur, D Block, Sector 50, Noida, Uttar Pradesh, Sector 50, Noida, Delhi NCR",9.614439633499996e-06
"categorical__Address_Eldeco Golf View Apartments, Sector Omega 1, Greater Noida, Uttar Pradesh, Omega 1, Greater Noida, Delhi NCR",9.610471511350725e-06
"categorical__Address_Sector 80, Faridabad, Delhi NCR",9.609174190562975e-06
